"state","puma2k","puma12","stab","PUMAname","PUMA2kName","intptlon","intptlat","pop10","afact","AFACT2"
"FIPS state","puma2k","puma12","State Postal Code","PUMA12 Name","PUMA 2K Name","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total Pop, 2010 census","puma2k to puma12 alloc factor","puma12 to puma2k alloc factor"
"48","05201","05204","TX","Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities","4805201",-97.829476,30.553551,97001,0.427138,0.904076 
"48","05202","05202","TX","Capital Area COG--Williamson County (Southeast)--Round Rock City","4805202",-97.663341,30.52387,102265,0.522878,1 
"48","05202","05203","TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville","4805202",-97.753248,30.477118,83024,0.424499,0.829311 
"48","05202","05204","TX","Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities","4805202",-97.698036,30.577587,10292,0.052623,0.095924 
"48","05301","05301","TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch","4805301",-97.620901,30.358241,4266,0.023168,0.039603 
"48","05301","05302","TX","Austin City (North)","4805301",-97.702604,30.388163,82436,0.447695,0.801914 
"48","05301","05303","TX","Austin City (Northeast)","4805301",-97.67524,30.342619,75288,0.408876,0.60239 
"48","05301","05305","TX","Austin City (Northwest)","4805301",-97.744292,30.384937,20,0.000109,0.000189 
"48","05301","05306","TX","Austin City (Central)","4805301",-97.722876,30.318063,22124,0.120152,0.165774 
"48","05302","05303","TX","Austin City (Northeast)","4805302",-97.686764,30.283423,33353,0.190029,0.266862 
"48","05302","05304","TX","Austin City (Southeast)","4805302",-97.716219,30.232652,76738,0.437216,0.634696 
"48","05302","05306","TX","Austin City (Central)","4805302",-97.743732,30.278943,20757,0.118263,0.155531 
"48","05302","05307","TX","Austin City (South)","4805302",-97.762875,30.239105,39524,0.225189,0.359842 
"48","05302","05309","TX","Travis County (West, South & Outside Austin City)","4805302",-97.645255,30.177603,5143,0.029302,0.048716 
"48","05303","05304","TX","Austin City (Southeast)","4805303",-97.754337,30.18407,30959,0.15642,0.25606 
"48","05303","05305","TX","Austin City (Northwest)","4805303",-97.809378,30.329483,4551,0.022994,0.042895 
"48","05303","05307","TX","Austin City (South)","4805303",-97.796302,30.202639,69634,0.351825,0.633976 
"48","05303","05308","TX","Austin City (Southwest), Lost Creek & Barton Creek","4805303",-97.85595,30.214079,89287,0.451122,0.790871 
"48","05303","05309","TX","Travis County (West, South & Outside Austin City)","4805303",-97.874601,30.185171,3491,0.017638,0.033068 
"48","05304","05203","TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville","4805304",-97.755669,30.440136,3,0.000018,0.00003 
"48","05304","05302","TX","Austin City (North)","4805304",-97.73366,30.427347,16524,0.097103,0.160741 
"48","05304","05305","TX","Austin City (Northwest)","4805304",-97.791919,30.402064,63065,0.3706,0.594414 
"48","05304","05306","TX","Austin City (Central)","4805304",-97.744883,30.323437,90578,0.532279,0.678695 
"48","05401","05301","TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch","4805401",-97.610576,30.436166,103454,0.355667,0.960397 
"48","05401","05302","TX","Austin City (North)","4805401",-97.703906,30.441852,3839,0.013198,0.037345 
"48","05401","05303","TX","Austin City (Northeast)","4805401",-97.641433,30.36805,16341,0.056179,0.130747 
"48","05401","05304","TX","Austin City (Southeast)","4805401",-97.769905,30.152639,13208,0.045408,0.109243 
"48","05401","05305","TX","Austin City (Northwest)","4805401",-97.863053,30.389976,38460,0.132223,0.362502 
"48","05401","05307","TX","Austin City (South)","4805401",-97.818102,30.153853,679,0.002334,0.006182 
"48","05401","05308","TX","Austin City (Southwest), Lost Creek & Barton Creek","4805401",-97.842471,30.253066,23610,0.081169,0.209129 
"48","05401","05309","TX","Travis County (West, South & Outside Austin City)","4805401",-97.839965,30.302651,91282,0.313821,0.86465 
"48","05402","05309","TX","Travis County (West, South & Outside Austin City)","4805402",-97.997352,30.285478,5655,0.034744,0.053566 
"48","05402","05400","TX","Capital Area COG (Southwest)--Hays County","4805402",-97.935914,30.002461,157107,0.965256,1 
"48","05500","05700","TX","Alamo Area COG (Northeast)--Guadalupe County","4805500",-98.09776,29.598986,131533,0.548042,1 
"48","05500","05800","TX","Alamo Area COG (Northeast)--Comal County","4805500",-98.221866,29.764496,108472,0.451957,1 
"48","05601","05901","TX","San Antonio City (Central)","4805601",-98.510993,29.420605,97550,1,0.91362 
"48","05602","05901","TX","San Antonio City (Central)","4805602",-98.553752,29.411769,4899,0.044877,0.045882 
"48","05602","05903","TX","San Antonio City (Southeast)--Inside Loop I-410","4805602",-98.472947,29.375529,51020,0.467361,0.452321 
"48","05602","05905","TX","San Antonio City (West)--Inside Loop I-410","4805602",-98.561634,29.400121,8772,0.080355,0.076219 
"48","05602","05906","TX","San Antonio City (Southwest)--Inside Loop I-410","4805602",-98.529547,29.375393,44475,0.407407,0.381295 
"48","05603","05903","TX","San Antonio City (Southeast)--Inside Loop I-410","4805603",-98.438642,29.373124,61776,0.533545,0.547679 
"48","05603","05906","TX","San Antonio City (Southwest)--Inside Loop I-410","4805603",-98.534643,29.338462,41587,0.359177,0.356535 
"48","05603","05907","TX","Bexar County (South)--San Antonio City (Far South)","4805603",-98.420353,29.351842,12421,0.107277,0.1208 
"48","05604","05902","TX","San Antonio City (Northeast)--Inside Loop I-410","4805604",-98.451195,29.468031,90065,0.685405,0.771976 
"48","05604","05907","TX","Bexar County (South)--San Antonio City (Far South)","4805604",-98.256725,29.475815,57,0.000434,0.000554 
"48","05604","05913","TX","San Antonio (Northeast), Kirby & Windcrest Cities","4805604",-98.378326,29.482974,37728,0.287114,0.36579 
"48","05604","05916","TX","Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities","4805604",-98.320459,29.502495,3554,0.027046,0.034802 
"48","05605","05901","TX","San Antonio City (Central)","4805605",-98.548582,29.423695,4324,0.022501,0.040497 
"48","05605","05905","TX","San Antonio City (West)--Inside Loop I-410","4805605",-98.602272,29.419561,79686,0.414668,0.692386 
"48","05605","05906","TX","San Antonio City (Southwest)--Inside Loop I-410","4805605",-98.611579,29.351028,30580,0.159132,0.26217 
"48","05605","05907","TX","Bexar County (South)--San Antonio City (Far South)","4805605",-98.627939,29.35805,11414,0.059396,0.111006 
"48","05605","05908","TX","San Antonio City (West)--Between Loop TX-1604 & Loop I-410","4805605",-98.667465,29.441583,66116,0.344053,0.64603 
"48","05605","05914","TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities","4805605",-98.715227,29.479947,48,0.00025,0.000472 
"48","05606","05904","TX","San Antonio City (Northwest)--Inside Loop I-410","4805606",-98.537314,29.4675,59324,0.324198,0.566717 
"48","05606","05905","TX","San Antonio City (West)--Inside Loop I-410","4805606",-98.592448,29.461953,26315,0.143808,0.228649 
"48","05606","05908","TX","San Antonio City (West)--Between Loop TX-1604 & Loop I-410","4805606",-98.670301,29.493836,3987,0.021788,0.038958 
"48","05606","05909","TX","San Antonio (Northwest) & Leon Valley Cities","4805606",-98.659689,29.505238,87732,0.479444,0.826997 
"48","05606","05910","TX","San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410","4805606",-98.567736,29.499186,3982,0.021761,0.036911 
"48","05606","05914","TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities","4805606",-98.694077,29.525386,1647,0.009001,0.016201 
"48","05607","05904","TX","San Antonio City (Northwest)--Inside Loop I-410","4805607",-98.520235,29.490599,39927,0.19067,0.381419 
"48","05607","05909","TX","San Antonio (Northwest) & Leon Valley Cities","4805607",-98.592142,29.498567,8395,0.04009,0.079135 
"48","05607","05910","TX","San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410","4805607",-98.604474,29.537449,103733,0.495373,0.96155 
"48","05607","05911","TX","San Antonio City (North), Hollywood Park Town & Shavano Park City","4805607",-98.562399,29.547165,38761,0.185102,0.344462 
"48","05607","05914","TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities","4805607",-98.640134,29.597087,3730,0.017812,0.03669 
"48","05607","05915","TX","Bexar County (North)--San Antonio City (Far North) & Timberwood Park","4805607",-98.569099,29.618418,14858,0.070954,0.148513 
"48","05608","05902","TX","San Antonio City (Northeast)--Inside Loop I-410","4805608",-98.435892,29.50739,12457,0.100533,0.106773 
"48","05608","05912","TX","San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410","4805608",-98.416278,29.569302,68421,0.552187,0.661078 
"48","05608","05913","TX","San Antonio (Northeast), Kirby & Windcrest Cities","4805608",-98.389387,29.544465,35144,0.283627,0.340737 
"48","05608","05916","TX","Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities","4805608",-98.358518,29.571045,7887,0.063652,0.077232 
"48","05609","05905","TX","San Antonio City (West)--Inside Loop I-410","4805609",-98.597679,29.370608,235,0.001158,0.002042 
"48","05609","05907","TX","Bexar County (South)--San Antonio City (Far South)","4805609",-98.51669,29.296561,78931,0.38901,0.767639 
"48","05609","05908","TX","San Antonio City (West)--Between Loop TX-1604 & Loop I-410","4805609",-98.693624,29.416753,32239,0.158889,0.315012 
"48","05609","05913","TX","San Antonio (Northeast), Kirby & Windcrest Cities","4805609",-98.35562,29.499121,20295,0.100024,0.196769 
"48","05609","05914","TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities","4805609",-98.744573,29.45593,28392,0.13993,0.279278 
"48","05609","05916","TX","Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities","4805609",-98.326244,29.510167,42810,0.210989,0.419209 
"48","05610","05902","TX","San Antonio City (Northeast)--Inside Loop I-410","4805610",-98.463422,29.479746,14146,0.07124,0.12125 
"48","05610","05904","TX","San Antonio City (Northwest)--Inside Loop I-410","4805610",-98.534596,29.49981,5429,0.027341,0.051863 
"48","05610","05905","TX","San Antonio City (West)--Inside Loop I-410","4805610",-98.590642,29.480671,81,0.000408,0.000704 
"48","05610","05909","TX","San Antonio (Northwest) & Leon Valley Cities","4805610",-98.613948,29.496786,9958,0.050149,0.093868 
"48","05610","05910","TX","San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410","4805610",-98.607689,29.505984,166,0.000836,0.001539 
"48","05610","05911","TX","San Antonio City (North), Hollywood Park Town & Shavano Park City","4805610",-98.517247,29.578636,8710,0.043864,0.077404 
"48","05610","05913","TX","San Antonio (Northeast), Kirby & Windcrest Cities","4805610",-98.347992,29.470788,9974,0.050229,0.096703 
"48","05610","05914","TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities","4805610",-98.685134,29.590895,67845,0.34167,0.667358 
"48","05610","05915","TX","Bexar County (North)--San Antonio City (Far North) & Timberwood Park","4805610",-98.460876,29.678596,39525,0.199049,0.395072 
"48","05610","05916","TX","Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities","4805610",-98.325322,29.561527,42735,0.215215,0.418474 
"48","05611","05911","TX","San Antonio City (North), Hollywood Park Town & Shavano Park City","4805611",-98.519311,29.564514,65055,0.431027,0.578133 
"48","05611","05912","TX","San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410","4805611",-98.449308,29.575873,35078,0.232412,0.338921 
"48","05611","05915","TX","Bexar County (North)--San Antonio City (Far North) & Timberwood Park","4805611",-98.481351,29.638047,45662,0.302537,0.456414 
"48","05611","05916","TX","Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities","4805611",-98.409469,29.622501,5135,0.034022,0.050283 
"48","05700","05500","TX","Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties","4805700",-97.770267,29.161376,104856,0.700104,0.758759 
"48","05700","06100","TX","Alamo Area COG (Southwest)","4805700",-98.576293,29.034656,44916,0.299896,0.349217 
"48","05800","06000","TX","Alamo Area COG (Northwest) & Blanco County","4805800",-98.966817,30.031965,107872,0.563079,0.911319 
"48","05800","06100","TX","Alamo Area COG (Southwest)","4805800",-99.013536,29.308315,83703,0.43692,0.650782 
"48","05900","06200","TX","Middle Rio Grande Development Council","4805900",-100.333312,29.015669,167010,1,1 
"48","06000","06301","TX","South Texas Development Council (North)--Webb County--Laredo City (Central)","4806000",-99.48655,27.522421,134404,0.536963,1 
"48","06000","06302","TX","South Texas Development Council--Webb County (North & East)--Laredo City (Outer)","4806000",-99.464531,27.517908,115900,0.463037,1 
"48","06100","06400","TX","South Texas Development Council (South) & Coastal Bend COG (West)","4806100",-98.256954,28.044846,24020,0.188747,0.230284 
"48","06100","06500","TX","Coastal Bend COG (Northeast)","4806100",-97.431817,28.248041,62402,0.49035,0.490558 
"48","06100","06900","TX","Coastal Bend COG (Southeast) & Willacy County","4806100",-98.064535,27.751904,40838,0.320902,0.397752 
"48","06200","05500","TX","Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties","4806200",-96.594983,28.961332,14075,0.115134,0.10185 
"48","06200","05600","TX","Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties","4806200",-96.918615,28.774229,108174,0.884866,1 
"48","06301","06601","TX","Coastal Bend COG--Nueces County--Corpus Christi City (Outer)","4806301",-97.402594,27.803966,2,0.000016,0.000017 
"48","06301","06602","TX","Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central)","4806301",-97.415389,27.759692,102824,0.847264,0.875425 
"48","06301","06603","TX","Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central)","4806301",-97.376729,27.727256,18534,0.152719,0.175442 
"48","06302","06601","TX","Coastal Bend COG--Nueces County--Corpus Christi City (Outer)","4806302",-97.423962,27.732661,82113,0.446623,0.701071 
"48","06302","06602","TX","Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central)","4806302",-97.422182,27.724739,14632,0.079585,0.124574 
"48","06302","06603","TX","Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central)","4806302",-97.378818,27.69105,87108,0.473791,0.824558 
"48","06400","06500","TX","Coastal Bend COG (Northeast)","4806400",-97.399515,27.947286,64804,0.649247,0.509441 
"48","06400","06601","TX","Coastal Bend COG--Nueces County--Corpus Christi City (Outer)","4806400",-97.6466,27.772818,35010,0.350752,0.298911 
"48","06500","06400","TX","South Texas Development Council (South) & Coastal Bend COG (West)","4806500",-98.904959,26.538467,80286,0.564917,0.769716 
"48","06500","06900","TX","Coastal Bend COG (Southeast) & Willacy County","4806500",-97.862805,27.083613,61834,0.435083,0.602248 
"48","06600","06803","TX","Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities","4806600",-98.300296,26.146002,7,0.000056,0.000057 
"48","06600","06804","TX","Hidalgo County (North Central)--Edinburg City","4806600",-98.241313,26.325939,193,0.001555,0.001857 
"48","06600","06805","TX","Hidalgo County (Central)--McAllen City","4806600",-98.238714,26.225532,121602,0.979453,0.925363 
"48","06600","06806","TX","Hidalgo County (Southwest)--Mission City","4806600",-98.256974,26.2718,2287,0.018421,0.022155 
"48","06600","06807","TX","Hidalgo County (North & West)","4806600",-98.254192,26.282371,64,0.000515,0.000606 
"48","06701","06802","TX","Hidalgo County (East)--Alamo & Donna Cities","4806701",-98.041874,26.27651,49061,0.279806,0.471899 
"48","06701","06804","TX","Hidalgo County (North Central)--Edinburg City","4806701",-98.150932,26.33794,57900,0.330217,0.557111 
"48","06701","06807","TX","Hidalgo County (North & West)","4806701",-98.313656,26.30962,68378,0.389976,0.647506 
"48","06702","06805","TX","Hidalgo County (Central)--McAllen City","4806702",-98.25927,26.227838,9756,0.065991,0.074241 
"48","06702","06806","TX","Hidalgo County (Southwest)--Mission City","4806702",-98.324884,26.229373,100923,0.682654,0.977699 
"48","06702","06807","TX","Hidalgo County (North & West)","4806702",-98.350674,26.285791,37160,0.251354,0.351887 
"48","06703","06801","TX","Hidalgo County (Southeast)--Weslaco & Mercedes Cities","4806703",-98.107122,26.164088,8890,0.05432,0.085195 
"48","06703","06802","TX","Hidalgo County (East)--Alamo & Donna Cities","4806703",-98.113927,26.193467,24749,0.151223,0.238051 
"48","06703","06803","TX","Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities","4806703",-98.167782,26.203058,84132,0.514069,0.687977 
"48","06703","06804","TX","Hidalgo County (North Central)--Edinburg City","4806703",-98.16691,26.28187,45836,0.28007,0.441032 
"48","06703","06805","TX","Hidalgo County (Central)--McAllen City","4806703",-98.223723,26.153594,52,0.000318,0.000396 
"48","06704","06801","TX","Hidalgo County (Southeast)--Weslaco & Mercedes Cities","4806704",-97.971359,26.159718,95459,0.582852,0.914805 
"48","06704","06802","TX","Hidalgo County (East)--Alamo & Donna Cities","4806704",-98.04736,26.187317,30155,0.18412,0.290049 
"48","06704","06803","TX","Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities","4806704",-98.212191,26.118411,38150,0.232936,0.311966 
"48","06704","06806","TX","Hidalgo County (Southwest)--Mission City","4806704",-98.316013,26.139632,15,0.000092,0.000145 
"48","06800","06701","TX","Cameron County (East)--Brownsville City (North)","4806800",-97.474773,25.961021,25682,0.150516,0.220456 
"48","06800","06703","TX","Cameron County (South)--Brownsville City (Central)","4806800",-97.48271,25.928655,144944,0.849483,0.999993 
"48","06900","06701","TX","Cameron County (East)--Brownsville City (North)","4806900",-97.455488,26.049926,90813,0.385464,0.779544 
"48","06900","06702","TX","Cameron County (West)--Harlingen & San Benito Cities","4806900",-97.709897,26.17535,144780,0.614532,1 
"48","06900","06703","TX","Cameron County (South)--Brownsville City (Central)","4806900",-97.453561,25.874954,1,4E-6,7E-6 
"49","00100","03001","UT","Tooele & Box Elder Counties","4900100",-112.25025,41.036657,108193,0.484925,1 
"49","00100","05001","UT","Cache, Summit, Morgan & Rich Counties","4900100",-111.829546,41.744782,114920,0.515075,0.715063 
"49","00200","57001","UT","Weber County (West)--Roy, North Ogden, Ogden (Northwest) & West Haven Cities","4900200",-112.021876,41.239732,129395,0.559579,1 
"49","00200","57002","UT","Weber County (East)--Ogden (Southeast) & South Ogden Cities","4900200",-111.950163,41.205406,101841,0.44042,1 
"49","00301","11001","UT","Davis County (North)--Layton, Clearfield, Kaysville, Syracuse & Clinton Cities","4900301",-112.004391,41.09483,172840,0.999792,0.875631 
"49","00301","11002","UT","Davis County (South)--Bountiful, Farmington & North Salt Lake Cities","4900301",-111.893784,41.023271,36,0.000208,0.00033 
"49","00302","11001","UT","Davis County (North)--Layton, Clearfield, Kaysville, Syracuse & Clinton Cities","4900302",-111.943955,41.026002,24549,0.183746,0.124369 
"49","00302","11002","UT","Davis County (South)--Bountiful, Farmington & North Salt Lake Cities","4900302",-111.890012,40.898843,109054,0.816254,0.99967 
"49","00400","05001","UT","Cache, Summit, Morgan & Rich Counties","4900400",-111.521925,40.799233,45793,0.25737,0.284936 
"49","00400","13001","UT","Southeast Utah & Uintah Basin Region","4900400",-110.288997,39.737868,132134,0.74263,1 
"49","00501","35001","UT","Salt Lake County (Northwest)--Salt Lake City (West), West Valley City (West) & Magna","4900501",-111.931596,40.77891,45510,0.24485,0.436057 
"49","00501","35002","UT","Salt Lake County (Northeast)--Salt Lake City (East)","4900501",-111.863229,40.752197,111750,0.60123,0.968623 
"49","00501","35003","UT","Salt Lake County--West Valley City (Central), Salt Lake City (South Central) & Kearns","4900501",-111.963002,40.746018,98,0.000527,0.00092 
"49","00501","35004","UT","Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities","4900501",-111.927279,40.740693,11169,0.060091,0.097253 
"49","00501","35005","UT","Salt Lake County (East Central)--Murray (East), Holladay Cities & Millcreek","4900501",-111.850794,40.715538,17342,0.093302,0.117741 
"49","00502","35001","UT","Salt Lake County (Northwest)--Salt Lake City (West), West Valley City (West) & Magna","4900502",-112.092458,40.683465,10807,0.059598,0.103548 
"49","00502","35006","UT","Salt Lake County--West Jordan (West), Herriman & South Jordan (West) Cities","4900502",-112.02242,40.523836,44238,0.243961,0.440324 
"49","00502","35007","UT","Salt Lake County--West Jordan (East), South Jordan (East) & Riverton Cities","4900502",-111.957071,40.534219,70400,0.388238,0.510689 
"49","00502","35009","UT","Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities","4900502",-111.874929,40.519408,55854,0.308021,0.549701 
"49","00502","49004","UT","Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities","4900502",-111.83408,40.480026,33,0.000182,0.000232 
"49","00503","35001","UT","Salt Lake County (Northwest)--Salt Lake City (West), West Valley City (West) & Magna","4900503",-112.056211,40.693883,48050,0.319802,0.460394 
"49","00503","35003","UT","Salt Lake County--West Valley City (Central), Salt Lake City (South Central) & Kearns","4900503",-111.998741,40.68345,63064,0.41973,0.592172 
"49","00503","35004","UT","Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities","4900503",-111.950541,40.697192,39135,0.260468,0.340764 
"49","00504","35002","UT","Salt Lake County (Northeast)--Salt Lake City (East)","4900504",-111.770683,40.732591,3620,0.024528,0.031377 
"49","00504","35004","UT","Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities","4900504",-111.90851,40.695451,9266,0.062782,0.080683 
"49","00504","35005","UT","Salt Lake County (East Central)--Murray (East), Holladay Cities & Millcreek","4900504",-111.844698,40.680755,114766,0.777605,0.779184 
"49","00504","35008","UT","Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities","4900504",-111.804305,40.615884,19937,0.135085,0.196697 
"49","00505","35003","UT","Salt Lake County--West Valley City (Central), Salt Lake City (South Central) & Kearns","4900505",-111.997545,40.652902,43334,0.380821,0.406907 
"49","00505","35004","UT","Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities","4900505",-111.928089,40.657748,55275,0.485759,0.481301 
"49","00505","35005","UT","Salt Lake County (East Central)--Murray (East), Holladay Cities & Millcreek","4900505",-111.876648,40.652335,15182,0.13342,0.103076 
"49","00506","35006","UT","Salt Lake County--West Jordan (West), Herriman & South Jordan (West) Cities","4900506",-112.012478,40.610448,56229,0.440718,0.559676 
"49","00506","35007","UT","Salt Lake County--West Jordan (East), South Jordan (East) & Riverton Cities","4900506",-111.951551,40.608382,67453,0.52869,0.489311 
"49","00506","35008","UT","Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities","4900506",-111.89593,40.619671,3903,0.030591,0.038507 
"49","00507","35008","UT","Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities","4900507",-111.85514,40.603328,77519,0.62884,0.764796 
"49","00507","35009","UT","Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities","4900507",-111.850381,40.56203,45754,0.37116,0.450299 
"49","00601","49002","UT","Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities","4900601",-111.724818,40.331446,158140,1,1 
"49","00602","49003","UT","Utah County (Central)--Provo City","4900602",-111.660357,40.245743,112570,1,1 
"49","00603","49001","UT","Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities","4900603",-111.864791,40.247468,103532,0.421168,1 
"49","00603","49004","UT","Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities","4900603",-111.698831,40.245774,142289,0.578832,0.999768 
"49","00700","21001","UT","Southwest & South Central Utah (Outside Washington County)--Cedar City","4900700",-112.36999,38.49804,140796,0.504806,1 
"49","00700","53001","UT","Washington County--St. George City","4900700",-113.519704,37.135163,138115,0.495194,1 
"50","00100","00100","VT","Northwest Vermont--Chittenden, Franklin & Grand Isle Counties--Burlington City","5000100",-73.119038,44.57247,211261,1,1 
"50","00200","00200","VT","Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties","5000200",-72.386731,44.478278,148768,0.999899,0.999966 
"50","00200","00300","VT","Southeast Vermont--Windsor, Windham & Orange Counties","5000200",-72.100296,44.172069,15,0.000101,0.000115 
"50","00300","00200","VT","Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties","5000300",-72.649783,44.065498,5,0.000038,0.000034 
"50","00300","00300","VT","Southeast Vermont--Windsor, Windham & Orange Counties","5000300",-72.512412,43.444069,130104,0.999961,0.999885 
"50","00400","00400","VT","Southwest Vermont--Rutland, Bennington & Addison Counties","5000400",-73.107981,43.554531,135588,1,1 
"51","00100","01301","VA","Arlington County (North)","5100100",-77.11368,38.891117,105186,0.506586,1 
"51","00100","01302","VA","Arlington County (South)","5100100",-77.087622,38.85825,102441,0.493366,1 
"51","00100","51255","VA","Alexandria City","5100100",-77.099541,38.835714,10,0.000048,0.000071 
"51","00200","51255","VA","Alexandria City","5100200",-77.092561,38.820052,139956,1,0.999928 
"51","00301","59301","VA","Fairfax County (East Central)--Annandale, West Falls Church & Baileys Crossroads","5100301",-77.172006,38.840634,144493,0.643518,1 
"51","00301","59308","VA","Fairfax County (Northeast)--McLean & Idylwood","5100301",-77.184668,38.91048,80043,0.356482,0.731574 
"51","00302","59302","VA","Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon","5100302",-77.091581,38.755697,123184,0.609846,1 
"51","00302","59304","VA","Fairfax County (Southwest)--Centreville (Southeast) & Lorton","5100302",-77.196915,38.703669,34335,0.169982,0.336396 
"51","00302","59306","VA","Fairfax County (South Central)--Springfield (South), West Springfield & Franconia","5100302",-77.15699,38.765402,44473,0.220172,0.430923 
"51","00303","59303","VA","Fairfax County (Central) & Fairfax City--Burke","5100303",-77.276981,38.812753,152346,0.721031,1 
"51","00303","59304","VA","Fairfax County (Southwest)--Centreville (Southeast) & Lorton","5100303",-77.219105,38.728052,212,0.001003,0.002077 
"51","00303","59306","VA","Fairfax County (South Central)--Springfield (South), West Springfield & Franconia","5100303",-77.215774,38.775065,58731,0.277965,0.569077 
"51","00304","59304","VA","Fairfax County (Southwest)--Centreville (Southeast) & Lorton","5100304",-77.34854,38.785793,67520,0.385252,0.661526 
"51","00304","59309","VA","Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West)","5100304",-77.422409,38.85617,107742,0.614748,1 
"51","00305","59305","VA","Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East)","5100305",-77.281745,38.892744,114330,0.37665,1 
"51","00305","59307","VA","Fairfax County (Northwest)--Reston (North) & Franklin Farm","5100305",-77.377191,38.948487,159845,0.526596,1 
"51","00305","59308","VA","Fairfax County (Northeast)--McLean & Idylwood","5100305",-77.272723,38.977413,29369,0.096754,0.268426 
"51","00400","51084","VA","Northern Shenandoah Valley Regional Commission (North)","5100400",-78.18739,39.170307,104508,0.71336,0.881611 
"51","00400","51085","VA","Northern Shenandoah Valley Regional Commission (South)","5100400",-78.529497,38.86825,41993,0.286639,0.405299 
"51","00501","51087","VA","Rappahannock-Rapidan Regional Commission","5100501",-77.653108,38.738373,2,9E-6,0.000012 
"51","00501","51244","VA","Prince William County (North & West)--Linton Hall & Gainesville","5100501",-77.571111,38.769725,105078,0.471894,0.943809 
"51","00501","51245","VA","Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley","5100501",-77.478118,38.764696,114819,0.515639,1 
"51","00501","51246","VA","Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge","5100501",-77.408321,38.649328,2774,0.012458,0.01217 
"51","00502","51244","VA","Prince William County (North & West)--Linton Hall & Gainesville","5100502",-77.338755,38.574169,6256,0.027033,0.056191 
"51","00502","51246","VA","Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge","5100502",-77.31507,38.637137,225169,0.972967,0.98783 
"51","00600","10701","VA","Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village)","5100600",-77.409446,39.030988,102704,0.239336,1 
"51","00600","10702","VA","Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport","5100600",-77.507731,39.001075,105893,0.246767,1 
"51","00600","10703","VA","Loudoun County (West & South)--Leesburg Town","5100600",-77.614055,39.112381,103714,0.241689,1 
